asset_turnover,buyback_yield,capex_to_revenue,cash_ratio,cash_to_debt,cogs_to_revenue,mscore,zscore,current_ratio,days_inventory,debt_to_equity,debt_to_assets,debt_to_ebitda,debt_to_revenue,e10,effective_interest_rate,equity_to_assets,enterprise_value_to_ebit,enterprise_value_to_ebitda,enterprise_value_to_revenue,earning_yield_greenblatt,fscore,gross_profit_to_assets,interest_coverage,inventory_turnover,inventory_to_revenue,liabilities_to_assets,longterm_debt_to_assets,price_to_book_ratio,price_to_earnings_ratio,price_to_earnings_ratio_nri,price_earnings_growth_ratio,price_to_free_cashflow,price_to_operating_cashflow,rate_of_return,scaled_net_operating_assets,yoy_ebitda_growth,yoy_eps_growth,yoy_revenue_growth,0
0.8,2.035573770491803,0.06,0.62,1.62,0.41,-2.48,7.75,1.33,1.34,1.13,0.22,3.03,0.3,1.76,7.76,0.2,169.67,112.51,11.23,0.59,6.0,47.33,5.47,272.15,0.0894117647058823,0.81,0.19,42.65,44.94063492063491,44.909523809523805,112.03,71.58,51.65,10.03,0.07,-49.37,-89.97,44.07,0.4246471284757532
0.54,0.39,0.17,11.09,2.6484126984126983,0.13,-2.58,32.72,12.92,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.88,22.87,19.94,11.59,4.37,8.0,47.09,35.9748275862069,18.506603773584903,0.0894117647058823,0.12,0.2749180327868853,6.9,32.74,32.74,0.5,29.84,21.54,21.72,0.5,57.2,54.44,45.55,0.0431817350597025
0.75,0.86,0.03,2.14,2.6484126984126983,0.37,-2.7,26.78,3.72,61.91,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,0.76,4.028852459016393,0.81,28.9,27.76,10.28,3.46,8.0,47.8,35.9748275862069,5.9,0.06,0.19,0.2749180327868853,9.2,44.57,44.57,2.67,40.83,36.99,18.24,0.65,15.12,19.33,14.81,-0.0459709368205841
0.14,2.035573770491803,0.33,3.95,48.2,0.4375342465753424,-2.543382352941176,6.686478873239436,4.09,89.85509433962265,0.03,0.01,-0.07,0.09,2.346875,0.94,0.58,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,14.15,35.9748275862069,18.506603773584903,0.0894117647058823,0.42,0.01,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,-0.08,-12.8,-17.27,74.56,1.0
0.7249315068493152,2.035573770491803,0.0868918918918919,1.41027397260274,2.6484126984126983,0.4375342465753424,-2.543382352941176,6.686478873239436,2.3321917808219177,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.406027397260274,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,35.763698630136986,35.9748275862069,18.506603773584903,0.0894117647058823,0.5884931506849315,0.2749180327868853,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.4829166666666667,26.097361111111116,46.02014705882352,19.27791666666667,-0.0528571719215029
0.7249315068493152,2.035573770491803,0.0868918918918919,1.41027397260274,2.6484126984126983,0.4375342465753424,-2.543382352941176,6.686478873239436,2.3321917808219177,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.406027397260274,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,35.763698630136986,35.9748275862069,18.506603773584903,0.0894117647058823,0.5884931506849315,0.2749180327868853,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.4829166666666667,26.097361111111116,46.02014705882352,19.27791666666667,0.2922100008685155
0.63,0.87,0.02,2.05,0.82,0.2,-2.28,2.43,2.66,89.85509433962265,0.82,0.34,6.91,0.6,0.36,5.86,0.41,43.04,25.69,2.24,2.32,7.0,50.53,1.79,18.506603773584903,0.0894117647058823,0.49,0.34,2.67,25.7,25.7,10.93625,20.43,16.73,-10.31,0.72,51.21,711.2,-1.17,0.2738524383375713
0.65,0.1,0.23,1.02,0.49,0.58,-2.45,3.11,2.34,92.31,0.6,0.32,1.16,0.55,0.63,5.71,0.53,7.27,4.36,2.07,13.76,8.0,26.83,9.76,3.95,0.15,0.45,0.28,1.91,7.25,7.25,0.28,10.79,4.53,22.32,0.92,176.48,46.02014705882352,47.14,-0.2073263844483263
0.72,-0.11,0.02,0.52,0.43,0.69,-1.66,4.26,1.4,89.85509433962265,1.81,0.34,0.91,0.56,0.46,7.16,0.19,103.58,12.22,7.43,0.97,4.0,22.45,2.37,18.506603773584903,0.0894117647058823,0.81,0.34,23.23,153.57,153.57,5.33,33.83672131147541,35.27149253731343,18.93,0.53,30.79,190.7,29.99,0.2072456075508763
0.7,0.69,0.06,1.82,6.51,0.44,-2.79,10.02,2.61,65.67,0.15,0.09,0.48,0.15,1.26,4.028852459016393,0.64,20.24,19.08,5.92,4.94,5.0,39.65,35.9748275862069,5.56,0.08,0.35,0.2749180327868853,6.53,28.18,26.15,0.78,31.98,25.38,22.73,0.18,11.37,-3.43,21.84,-0.1388779614531766
0.7249315068493152,2.035573770491803,0.0868918918918919,1.41027397260274,2.6484126984126983,0.4375342465753424,-2.543382352941176,6.686478873239436,2.3321917808219177,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.406027397260274,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,35.763698630136986,35.9748275862069,18.506603773584903,0.0894117647058823,0.5884931506849315,0.2749180327868853,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.4829166666666667,26.097361111111116,46.02014705882352,19.27791666666667,-0.2246642756683882
0.38,0.71,0.07,1.31,0.54,0.5,-2.98,3.03,2.22,92.45,0.49,0.27,1.56,0.71,2.346875,3.94,0.56,21.19,10.28,4.68,4.72,9.0,18.87,1.7,3.95,0.13,0.43,0.24,2.97,18.27,18.27,0.6,22.14,16.55,23.58,0.67,111.02,46.02014705882352,-2.04,-0.2445299197465945
1.17,0.07,0.11,0.36,1.34,0.74,-2.39,10.99,1.67,89.85509433962265,0.04,0.03,0.12,0.03,1.67,2.15,0.74,18.69,13.79,3.22,5.35,9.0,30.37,267.36,18.506603773584903,0.0894117647058823,0.26,0.02,4.76,23.37,23.37,1.55,70.33,20.21,15.93,0.83,17.71,58.15,13.27,-0.0175546148374509
0.7249315068493152,2.035573770491803,0.0868918918918919,1.41027397260274,2.6484126984126983,0.4375342465753424,-2.543382352941176,6.686478873239436,2.3321917808219177,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.406027397260274,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,35.763698630136986,35.9748275862069,18.506603773584903,0.0894117647058823,0.5884931506849315,0.2749180327868853,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.4829166666666667,26.097361111111116,46.02014705882352,19.27791666666667,1.076035295475836
1.22,10.49,0.05,0.01,0.02,0.47,-2.69,3.54,0.93,248.17,4.56,0.39,1.52,0.33,6.4,3.76,0.09,13.42,11.82,2.59,7.45,6.0,63.9,18.89,1.47,0.32,0.91,0.39,31.05,18.99,18.99,1.0,22.96,15.34,22.46,0.5,10.14,18.08,12.9,0.569649850952635
0.7249315068493152,2.035573770491803,0.0868918918918919,1.41027397260274,2.6484126984126983,0.4375342465753424,-2.543382352941176,6.686478873239436,2.3321917808219177,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.406027397260274,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,35.763698630136986,35.9748275862069,18.506603773584903,0.0894117647058823,0.5884931506849315,0.2749180327868853,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.4829166666666667,26.097361111111116,46.02014705882352,19.27791666666667,0.3380343297527466
0.7249315068493152,2.035573770491803,0.0868918918918919,1.41027397260274,2.6484126984126983,0.4375342465753424,-2.543382352941176,6.686478873239436,2.3321917808219177,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.406027397260274,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,35.763698630136986,35.9748275862069,18.506603773584903,0.0894117647058823,0.5884931506849315,0.2749180327868853,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.4829166666666667,26.097361111111116,46.02014705882352,19.27791666666667,0.3021593886921324
0.88,2.035573770491803,0.1,0.6,0.42,0.81,-2.62,3.11,2.57,19.16,1.1,0.38,2.78,0.46,2.98,4.028852459016393,0.34,14.42,9.43,1.55,6.93,6.0,16.69,35.9748275862069,19.05,0.04,0.66,0.26,3.11,14.96,14.96,2.11,28.86,9.24,9.54,0.64,9.14,220.95,13.87,0.0297717598148606
0.23,2.035573770491803,0.01,0.26,2.6484126984126983,0.41,-2.543382352941176,-0.01,1.08,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.09,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,13.62,35.9748275862069,18.506603773584903,0.0894117647058823,0.91,0.2749180327868853,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,-1.13,-91.67,-62.96,261.18,-0.6357226904074538
0.83,1.17,0.05,0.95,0.5,0.45,-2.75,3.81,1.51,35.93,3.61,0.49,2.99,0.62,4.16,3.02,0.14,17.69,14.49,2.99,5.65,5.0,45.31,8.93,10.16,0.05,0.86,0.42,15.7,35.48,35.48,15.77,24.42,17.19,6.45,0.42,8.04,-22.48,2.14,0.1227668468946547
0.35,0.98,0.05,0.25,5.7,0.41,-2.34,3.06,1.43,89.85509433962265,0.06,0.03,0.33,0.08,2.346875,0.7,0.39,37.9,27.77,6.39,2.64,6.0,20.75,322.71,18.506603773584903,0.0894117647058823,0.61,0.2749180327868853,5.52,50.08,50.08,10.93625,48.21,35.51,14.260952380952382,0.4829166666666667,27.43,27.83,20.48,0.3686568153257204
0.38,1.11,0.03,3.42,1.7,0.44,-2.35,3.07,4.0,66.93,0.71,0.33,4.43,0.98,3.0,2.94,0.47,17.48,12.32,2.73,5.72,5.0,21.16,5.22,5.45,0.08,0.53,0.3,2.48,31.55,31.55,10.93625,17.89,15.42,5.14,0.29,-41.94,-56.96,-5.0,0.029236580695649
0.75,0.15,0.05,1.24,2.0,0.07,-2.34,11.64,3.82,517.24,0.12,0.08,0.31,0.12,3.21,4.24,0.7,18.9,17.68,6.77,5.29,5.0,69.58,82.85,0.71,0.1,0.3,0.08,6.59,36.36,36.36,1.28,42.12,33.34,21.59,0.78,56.55,34.29,21.23,0.1924149511679735
0.7249315068493152,2.035573770491803,0.0868918918918919,1.41027397260274,2.6484126984126983,0.4375342465753424,-2.543382352941176,6.686478873239436,2.3321917808219177,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.406027397260274,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,35.763698630136986,35.9748275862069,18.506603773584903,0.0894117647058823,0.5884931506849315,0.2749180327868853,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.4829166666666667,26.097361111111116,46.02014705882352,19.27791666666667,0.1938957997729184
1.56,2.42,0.07,0.64,0.68,0.69,-2.89,8.46,1.25,32.18,0.72,0.27,0.72,0.18,1.04,2.46,0.38,17.98,14.47,3.54,5.56,5.0,47.66,42.13,11.34,0.06,0.62,0.27,14.32,27.66,27.66,0.73,29.14,18.73,22.32,0.47,4.93,3.68,6.83,0.2841595633387359
0.56,2.035573770491803,0.15,2.47,2.6484126984126983,0.11,-0.95,21.74,3.45,431.99,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,-0.91,4.028852459016393,0.77,-37.34,-42.63,15.16,-2.68,4.0,49.89,35.9748275862069,0.84,0.13,0.23,0.2749180327868853,11.4,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.32,-35.21,12.0,13.36,0.3993121446360612
0.66,5.81,0.05,0.02,0.01,0.48,-3.1,1.88,0.17,2.85,-4.43,0.81,3.53,1.24,-0.1,5.49,-0.18,19.22,16.21,5.7,5.2,6.0,34.59,4.74,128.2,0.0894117647058823,1.18,0.81,8.074626865671641,38.29,38.29,1.63,16.14,13.64,24.32,0.64,18.48,-6.67,13.55,-0.0913461082903339
0.51,1.95,0.03,0.65,7.28,0.24,-2.86,5.0,1.04,34.53,0.04,0.03,0.25,0.05,1.5,4.19,0.61,31.04,20.9,4.45,3.22,5.0,38.93,52.6,10.57,0.02,0.39,0.03,3.97,98.32,98.32,12.97,23.97,21.19,11.0,0.45,7.22,-49.13,12.37,0.3833494051061035
0.7249315068493152,2.035573770491803,0.0868918918918919,1.41027397260274,2.6484126984126983,0.4375342465753424,-2.543382352941176,6.686478873239436,2.3321917808219177,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.406027397260274,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,35.763698630136986,35.9748275862069,18.506603773584903,0.0894117647058823,0.5884931506849315,0.2749180327868853,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.4829166666666667,26.097361111111116,46.02014705882352,19.27791666666667,0.2663888530039995
0.87,2.6,0.09,4.17,2.6484126984126983,0.5,-3.08,25.13,6.79,92.53,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.38,4.028852459016393,0.89,13.49,11.21,4.63,7.41,6.0,43.7,35.9748275862069,3.94,0.13,0.11,0.2749180327868853,4.56,18.71,18.71,0.47,16.57,12.98,23.5,0.64,13.25,4.44,14.23,-0.1773389028571724
0.7249315068493152,2.035573770491803,0.0868918918918919,1.41027397260274,2.6484126984126983,0.4375342465753424,-2.543382352941176,6.686478873239436,2.3321917808219177,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.406027397260274,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,35.763698630136986,35.9748275862069,18.506603773584903,0.0894117647058823,0.5884931506849315,0.2749180327868853,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.4829166666666667,26.097361111111116,46.02014705882352,19.27791666666667,1.0843843324604996
0.6,0.78,0.27,0.11,0.04,0.44,-2.33,1.12,0.77,27.59,1.26,0.4,2.62,0.7,-4.64,6.62,0.32,16.9,7.55,2.01,5.92,5.0,33.56,2.78,13.23,0.03,0.68,0.38,2.42,12.21,12.21,10.93625,33.83672131147541,14.45,6.68,0.75,0.35,207.69,3.5,0.132044518966307
0.46,-0.76,0.35,0.44,0.28,0.81,-2.51,1.29,0.86,82.89,2.86,0.42,-118.93,1.03,2.346875,4.55,0.15,-36.08,-614.83,5.33,-2.77,2.0,8.66,35.9748275862069,4.4,0.18,0.8,0.39,12.4,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.64,-122.16,-152.88,45.92,0.0515912954726111
0.88,2.02,0.05,1.98,1.1,0.36,-2.88,13.62,3.87,127.89,0.39,0.23,0.58,0.27,2.44,2.03,0.59,16.61,14.48,6.84,6.02,8.0,56.43,82.21,2.85,0.13,0.41,0.2,9.93,28.93,28.93,1.62,22.64,19.71,21.34,0.61,19.45,3.74,12.9,0.0209837358550701
0.4,1.75,0.09,0.11,0.05,0.37,-2.42,3.74,0.45,89.85509433962265,1.56,0.5,2.87,1.4,2.17,4.43,0.32,23.07,17.84,8.71,4.33,7.0,25.56,6.71,18.506603773584903,0.0894117647058823,0.68,0.38,8.22,29.18,29.18,2.81,28.92,21.78,13.08,1.04,6.5,-4.64,9.1,0.2788461538461538
0.44,5.56,0.04,1.55,1.0,0.17,-3.49,-5.25,1.57,89.85509433962265,-1.91,0.82,3.07,2.07,2.42,6.38,-0.43,15.18,14.22,9.58,6.59,8.0,36.84,5.19,18.506603773584903,0.0894117647058823,1.43,0.61,8.074626865671641,31.1,31.1,2.14,21.75,20.22,18.22,-0.54,7.9,7.6,5.83,0.5313765291608129
0.77,2.035573770491803,0.1,2.59,3.44,0.11,-2.48,14.5,3.28,125.66,0.3,0.17,5.27,0.24,-2.0,9.58,0.57,680.56,317.24,14.66,0.15,8.0,68.71,5.67,2.9,0.04,0.42,0.17,18.71,144.1,144.1,10.93625,64.82,44.91,14.260952380952382,0.19,47.4,326.09,41.27,0.1286661048620937
1.71,6.26,0.01,0.18,0.26,0.75,-2.61,4.06,1.07,36.59,0.47,0.2,1.8,0.11,2.97,4.34,0.42,16.93,13.04,0.79,5.91,5.0,42.05,7.72,9.98,0.08,0.57,0.19,3.04,21.56,21.56,3.35,14.89,12.12,11.59,0.52,-2.33,-1.05,1.91,-0.033603188054375
0.7249315068493152,2.035573770491803,0.0868918918918919,1.41027397260274,2.6484126984126983,0.4375342465753424,-2.543382352941176,6.686478873239436,2.3321917808219177,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.406027397260274,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,35.763698630136986,35.9748275862069,18.506603773584903,0.0894117647058823,0.5884931506849315,0.2749180327868853,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.4829166666666667,26.097361111111116,46.02014705882352,19.27791666666667,0.517189876307894
0.27,0.01,0.28,0.02,0.01,0.6,-2.67,1.02,0.73,32.18,1.38,0.37,4.05,1.39,1.97,3.94,0.27,17.5,10.28,3.52,5.71,5.0,10.74,3.68,11.34,0.05,0.73,0.34,2.13,21.38,21.38,4.03,33.83672131147541,7.83,3.26,0.66,4.5,1.81,2.68,0.2359278726964718
0.7249315068493152,2.035573770491803,0.0868918918918919,1.41027397260274,2.6484126984126983,0.4375342465753424,-2.543382352941176,6.686478873239436,2.3321917808219177,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.406027397260274,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,35.763698630136986,35.9748275862069,18.506603773584903,0.0894117647058823,0.5884931506849315,0.2749180327868853,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.4829166666666667,26.097361111111116,46.02014705882352,19.27791666666667,0.0
0.7249315068493152,2.035573770491803,0.0868918918918919,1.41027397260274,2.6484126984126983,0.4375342465753424,-2.543382352941176,6.686478873239436,2.3321917808219177,89.85509433962265,0.4355555555555555,0.2979365079365079,-0.0277777777777778,0.6155555555555555,2.346875,4.028852459016393,0.406027397260274,38.396428571428565,10.187,5.541,4.647285714285713,5.971428571428572,35.763698630136986,35.9748275862069,18.506603773584903,0.0894117647058823,0.5884931506849315,0.2749180327868853,8.074626865671641,44.94063492063491,44.909523809523805,10.93625,33.83672131147541,35.27149253731343,14.260952380952382,0.4829166666666667,26.097361111111116,46.02014705882352,19.27791666666667,1.0
0.72,6.71,0.05,0.57,0.58,0.62,-2.42,4.22,1.13,9.82,1.07,0.31,1.32,0.43,1.71,2.82,0.29,14.73,12.89,4.22,6.79,6.0,27.49,21.88,37.17,0.02,0.71,0.26,10.02,18.94,18.94,1.49,17.6,14.58,17.24,0.41,19.4,29.4,21.69,0.33872070214048
0.55,2.8409638554216867,0.03,0.89,3.42390243902439,0.24,-2.4845652173913044,6.616666666666667,1.57,87.82261538461536,-0.1830487804878049,0.2860975609756097,3.0769512195121957,0.5747560975609756,2.683855421686747,4.214124999999999,-0.08,4.929574468085106,25.06404255319149,6.033999999999999,4.57021052631579,6.236559139784946,42.16,0.72,15.751384615384616,0.0920967741935483,1.08,0.2634177215189873,10.36241758241758,27.873076923076923,28.049358974358974,6.72225352112676,29.61373493975904,27.67522222222222,16.60974025974026,0.446063829787234,318.57,76.12,40.08,0.0
0.54,1.52,0.03,0.75,0.78,0.13,-2.56,9.71,1.13,87.82261538461536,0.44,0.22,1.28,0.46,1.99,2.96,0.5,42.75,38.17,13.65,2.34,7.0,47.05,31.91,15.751384615384616,0.0920967741935483,0.5,0.22,13.07,48.25,48.25,1.13,33.21,31.01,21.69,0.71,28.02,53.85,24.45,0.1941911587541672
0.3,0.73,0.04,0.78,0.13,0.32,-2.71,3.11,2.01,105.16,0.56,0.31,2.34,1.02,2.54,3.58,0.55,19.12,13.48,5.86,5.23,6.0,20.44,7.73,3.47,0.09,0.45,0.31,2.75,20.93,20.93,1.09,14.35,12.85,23.2,0.79,43.04,74.67,10.91,-0.1483803136248728
0.34,1.68,0.04,0.07,1.08,0.61,-2.14,2.21,1.05,87.82261538461536,0.42,0.05,0.73,0.16,3.33,5.13,0.12,24.61,21.24,4.58,4.06,7.0,13.29,20.36,15.751384615384616,0.0920967741935483,0.88,0.05,12.43,31.56,31.56,2.34,29.08,23.64,16.22,0.12,-6.85,7.05,8.65,-0.1443596595992958
0.46,2.4,0.03,0.62,0.83,0.15,-3.1,2.77,0.88,87.82261538461536,-6.2,0.39,-3.83,0.77,-0.07,2.24,-0.06,-48.78,-61.54,12.4,-2.05,5.0,39.35,42.94458333333333,15.751384615384616,0.0920967741935483,1.06,0.39,10.36241758241758,27.873076923076923,28.049358974358974,6.72225352112676,29.61373493975904,27.67522222222222,21.19,0.446063829787234,-18.44,1.15,2.73,0.0017969372746483
0.24,-0.2,0.39,0.05,0.02,0.43,-2.4845652173913044,0.93,0.48,48.63,1.33,0.37,4.71,1.56,3.41,4.1,0.28,20.88,11.53,3.81,4.79,4.0,13.72,2.8,7.51,0.06,0.72,0.32,1.94,19.16,19.16,6.72225352112676,29.61373493975904,7.07,-2.62,0.68,-8.42,0.52,4.75,-0.0450148852903451
1.03,1.7,0.11,1.06,3.42390243902439,0.26,-2.56,14.86,1.88,30.73,-0.1830487804878049,0.2860975609756097,3.0769512195121957,0.5747560975609756,1.72,4.214124999999999,0.61,34.23,30.64,8.12,2.92,7.0,75.48,42.94458333333333,11.88,0.02,0.39,0.2634177215189873,13.34,42.57,42.57,1.79,51.42,30.72,21.34,0.29,33.98,73.85,34.25,-0.3882108635628171
0.9,16.23,0.04,1.03,0.76,0.55,-2.63,5.69,2.7,132.11,0.78,0.3,1.04,0.32,1.27,4.41,0.39,7.14,6.5,1.98,14.01,6.0,40.58,19.19,2.76,0.2,0.61,0.3,4.64,11.11,11.11,0.26,10.66,8.91,26.01,0.42,21.58,-8.92,20.08,0.1553202186362101
1.6,0.03,0.03,0.58,0.93,0.62,-0.89,3.26,1.78,69.73,0.99,0.27,2.01,0.19,-0.16,9.15,0.28,41.34,30.03,2.88,2.42,7.0,60.36,3.73,5.23,0.12,0.72,0.25,14.65,57.69,57.69,6.72225352112676,29.61373493975904,576.88,16.60974025974026,0.38,112.36,50.162659574468094,10.29,0.7821316115376653
0.32,14.52,0.03,2.17,0.86,0.17,-2.62,2.32,2.79,256.95,2.71,0.51,2.63,1.43,7.11,4.02,0.19,11.63,9.87,5.36,8.6,8.0,26.84,7.37,1.42,0.12,0.81,0.44,9.81,15.43,15.43,1.03,12.26,11.46,21.59,0.21,10.76,369.14,14.87,0.0671123291227224
1.58,2.8409638554216867,0.06,0.6,1.25,0.87,-2.93,5.62,1.1,30.01,0.76,0.2,1.18,0.14,0.2,3.99,0.27,57.53,26.03,3.13,1.74,7.0,21.0,8.77,12.16,0.07,0.73,0.2,16.93,74.58,74.58,1.62,43.41,24.45,21.2,0.27,71.27,226.95,29.1,0.0948870052696913
0.42,2.26,0.02,1.48,3.42390243902439,0.12,-2.16,14.07,2.5,87.82261538461536,-0.1830487804878049,0.2860975609756097,3.0769512195121957,0.5747560975609756,2.75,4.214124999999999,0.81,22.94,20.46,8.64,4.36,9.0,36.66,42.94458333333333,15.751384615384616,0.0920967741935483,0.19,0.2634177215189873,4.51,29.29,29.29,4.74,26.51,25.32,9.18,0.64,19.19,63.76,19.41,0.2723441118622612
0.56,1.95,0.06,1.06,1.33,0.54,-2.53,6.15,2.78,200.99,0.26,0.15,0.89,0.28,3.87,0.92,0.58,19.14,16.75,5.19,5.22,8.0,25.75,104.78,1.82,0.3,0.42,0.15,4.95,22.56,22.56,1.06,23.74,19.03,22.59,0.56,19.37,22.01,18.82,0.3913321478459385
0.41,-0.28,0.02,1.6,1.58,0.34,-2.22,4.82,2.31,6.45,0.23,0.15,0.89,0.36,1.02,3.97,0.64,16.86,11.28,4.53,5.93,7.0,27.26,14.27,56.56,0.01,0.36,0.15,3.12,19.4,19.4,1.11,21.64,20.06,22.36,0.53,19.27,566.67,6.19,0.3063914152636154
0.4,7.79,0.03,1.84,0.25,0.49,-1.91,3.35,3.9,46.39,0.66,0.35,1.89,0.84,4.42,3.58,0.53,20.18,11.28,5.01,4.96,6.0,20.53,8.55,7.87,0.06,0.47,0.35,3.42,7.86,7.85,0.16,11.68,10.85,24.11,0.73,28.51,605.71,15.18,-0.2115326632273372
0.36,-0.04,0.06,0.34,0.29,0.22,-2.47,1.85,0.96,219.07,1.53,0.32,2.69,0.87,1.69,7.4,0.21,32.54,15.37,4.95,3.07,6.0,27.67,0.38,1.67,0.13,0.77,0.29,7.72,43.73,43.73,8.36,75.49,35.99,7.26,0.44,7.38,50.162659574468094,-1.67,0.1046252661466047
0.37,-3.25,0.22,2.45,2.15,0.51,-2.57,3.58,2.73,87.82261538461536,0.4,0.22,1.36,0.64,6.39,3.41,0.55,10.95,6.69,3.13,9.13,5.0,18.04,8.25,15.751384615384616,0.0920967741935483,0.41,0.19,2.34,13.83,13.83,0.64,27.85,10.6,20.0,0.39,29.3,44.24,15.56,-0.3885957101376299
0.55,7.33,0.07,1.07,0.6,0.14,-2.62,5.34,2.32,184.14,0.46,0.24,0.87,0.44,10.96,3.38,0.52,10.12,9.02,4.59,9.88,7.0,47.55,29.91,1.98,0.07,0.49,0.24,4.55,13.94,13.94,0.75,11.65,9.98,23.96,0.65,9.97,81.04,13.72,0.3384381011399873
0.6,7.6,0.03,1.77,0.73,0.423838383838384,-2.55,6.16,2.36,87.82261538461536,0.99,0.38,1.56,0.6,39.15,2.96,0.39,15.86,14.64,5.57,6.31,7.0,60.36,19.86,15.751384615384616,0.0920967741935483,0.61,0.38,8.95,20.69,20.69,1.14,16.89,15.49,22.36,0.44,14.7,77.68,19.18,-0.2290032609494845
0.88,2.29,0.03,0.75,1.2,0.12,-2.38,8.15,1.34,43.29,0.35,0.18,0.86,0.21,0.66,3.94,0.52,30.25,23.32,5.65,3.31,7.0,76.9,17.6,8.43,0.01,0.48,0.14,9.45,35.35,35.35,2.54,22.51,20.21,17.03,0.5,13.21,68.49,9.68,0.0398362881571095
0.7463999999999998,2.8409638554216867,0.11,1.3436,3.42390243902439,0.57,-2.4845652173913044,6.616666666666667,2.2444,87.82261538461536,-0.1830487804878049,0.2860975609756097,3.0769512195121957,0.5747560975609756,2.683855421686747,4.214124999999999,0.3745000000000001,4.929574468085106,25.06404255319149,6.033999999999999,4.57021052631579,6.236559139784946,38.6724,2.15,15.751384615384616,0.0920967741935483,0.6221,0.2634177215189873,10.36241758241758,27.873076923076923,28.049358974358974,6.72225352112676,29.61373493975904,27.67522222222222,16.60974025974026,0.446063829787234,15.250721649484536,50.162659574468094,28.6627,0.0
